tx_id,date,time,sender_acc_number,beneficiary_iban,amount,fee_type,catch
db904a71-f35e-4e4b-aec3-3ad397910168,2026-06-12,10:36:13,672031530452/5432,DK9408852017850438,94,BEN,False
a46c1462-80e1-40c1-8815-0337f5449821,2026-06-12,14:30:16,139896953548/5432,FR321469065437OJA6ZOM3HXP42,514,OUR,False
f7e000a0-1ae1-4925-822e-6ab55427cc96,2026-06-12,11:56:39,116921568697/5432,KZ429273Q4GFXXDULJIO,371,OUR,False
909d0a0c-4159-4372-a4c6-91003b9cad7b,2026-06-12,22:46:14,513077455727/5432,BE20316411881356,117,OUR,True
8e1ba5d0-de6c-4581-a022-9b037d7cbb58,2026-06-12,10:30:03,780450436910/5432,ME25530132950797641292,412,BEN,False
09ebea4b-b6e9-4758-978e-ed84d55be6f5,2026-06-12,14:48:42,552523887778/5432,CH2176749DNJJX2SVL5AM,448,OUR,False
90c1b7cf-03d4-4607-bec2-88c665e839bb,2026-06-12,11:14:26,494362624957/5432,IE92HEIN26832986018048,400,BEN,False
ef865e6a-b8ad-4520-9ef1-45f623d5d596,2026-06-12,10:19:43,450288218400/5432,RO71DPFAIKXINHMPNQN7WAG7,72,BEN,False
704e6354-ea0a-4430-84e8-0d85b7cab094,2026-06-12,13:16:17,487054502490/5432,LT223960063962838060,499,SHA,False
095ec68e-eb13-41de-92a4-b1c787c26a8c,2026-06-12,09:59:12,234636822954/5432,BE29411661080664,471,BEN,False
4ced40fb-6a1e-4fa0-9044-535f3b16efb3,2026-06-12,13:48:48,608429144395/5432,RO48RZBL4OM70AGASKYVYQOG,518,BEN,False
384dccd2-15f6-4ba9-8155-f2273bb2588d,2026-06-12,13:44:10,786113445162/5432,ME25535666830352960553,140,BEN,False
db20ff0b-f313-42a8-b1e7-b1d52aa49f82,2026-06-12,20:10:37,993057367352/5432,BA641403120311670614,407,SHA,True
bb10f253-00ce-46f3-b208-2d62fc50ba7d,2026-06-12,13:09:55,260697483740/5432,LU35289APVWNGTOGXSOS,397,SHA,False
de6cec2b-9af0-4847-aa2a-70528c90dac2,2026-06-12,15:55:14,861537116816/5432,DE65350400386854107287,483,BEN,False
f59c5f63-98a2-4b31-9386-5fa8c064b082,2026-06-12,11:32:34,560525814889/5432,AE570466328771894052066,264,SHA,False
e2d07d80-3dbe-4dbe-aab0-4e64f8b8a6bb,2026-06-12,14:32:16,113414151283/5432,RO60BCRLWBFJYNSUL92PILCE,108,OUR,False
c5dc3e08-8fb0-481e-837e-f5812a4ea9c0,2026-06-12,10:32:33,717401736100/5432,IE52DPFA08328831562261,160,BEN,False
dbfe84b3-0d39-4099-a889-40c52959a9af,2026-06-12,13:47:53,959968154732/5432,TR43000960TWEI1JPSQVZXER6A,250,SHA,False
b49558ab-c5d7-4f47-a21d-6d7692fac889,2026-06-12,08:12:31,822743329364/5432,DK3708690551741480,479,SHA,False
29645ea2-9822-4e1f-991c-a2c828fe8e8c,2026-06-12,11:57:45,868105202610/5432,IE76DPFA36567978909077,135,BEN,False
c59f10b5-bddc-4692-86a1-aecf1ff8b5fb,2026-06-12,11:43:14,959197665523/5432,CH4281295MNQY4RXIK9CQ,399,OUR,False
4544c70b-77ee-4a19-b455-52a4ce6eab09,2026-06-12,15:26:53,895875225247/5432,DE84694400079863985912,494,OUR,False
7cef1eaf-4433-473f-8265-44429978d87d,2026-06-12,08:55:31,479442178137/5432,SK1799544575075573295244,410,SHA,False
10d7cb25-352e-438c-b811-b6e40dacc028,2026-06-12,10:40:07,772837380409/5432,NL40FLOR6846314571,392,SHA,False
257fdc48-2bc0-43c4-8a26-fba1d82d9596,2026-06-12,17:03:41,374123744335/5432,CZ4181502489223536341384,417,SHA,True
203966ff-d49f-42ef-8ce9-0c4b7ad27675,2026-06-12,10:29:07,299488301503/5432,GR720715754PBWD7KUAVZTDOGII,481,BEN,False
65391e27-cacd-4891-8ceb-4cd09a97632f,2026-06-12,09:39:44,673324609339/5432,PL32150010673496689431549253,218,OUR,False
17dd1606-f84b-4fd9-baa6-3af7c2a0e36f,2026-06-12,08:23:08,946502631029/5432,KZ81224URIPHPUHD4WQ9,201,BEN,False
cff2eebd-018c-485e-8371-44f0e09616a4,2026-06-12,15:35:41,685323166397/5432,SK5973007934310815735760,57,OUR,False
1c2b8c0a-bc48-4c79-b2ab-5f1a11d7b55e,2026-06-12,13:34:31,659836346185/5432,NL88PNOW1757562174,505,SHA,False
812884e7-75b8-4328-8378-e47310e8b9eb,2026-06-12,08:07:49,615941736157/5432,LV71TRELMCLN1YFH9DMXY,145,BEN,False
633a01f3-202e-41b7-ac13-4a36d675c7ae,2026-06-12,19:05:07,625300842347/5432,AE680537475912853745154,107,SHA,True
f6ba74c8-66a3-4022-b5a4-d034ee064cc5,2026-06-12,14:46:01,716548662323/5432,BG44SOMB653907TVFLVAIF,82,SHA,False
ce1e199c-2688-4c85-89c9-d6a68ea25ba0,2026-06-12,08:34:27,392737824441/5432,NO9250523405192,162,OUR,False
23c98833-afa8-48b4-a606-44d7373e5363,2026-06-12,09:04:44,289769083142/5432,NO0266164649343,265,OUR,False
c106a062-14bd-43b4-8801-dbab08a3e1b0,2026-06-12,10:15:56,291236133959/5432,LV29IRCAXXEZ1MV9TSNZ7,363,SHA,False
eed37f83-8e6b-45a1-bbee-e4dc0e227f15,2026-06-12,13:11:32,694010178694/5432,ES4220241442274124705178,435,OUR,False
c798ec34-0a4b-44fa-95f4-49e7fcd0ccf8,2026-06-12,11:03:02,428291690621/5432,AD4000061696UWTR7HYQ0ERI,296,SHA,False
ffa7d064-f2a4-4e2a-8406-d1dda90c5d43,2026-06-12,12:52:58,806801964925/5432,MD75ENNXUTB852A3GB4RACYG,124,BEN,False
d8c7e833-ec15-4208-b3a1-17c9a78c9cb0,2026-06-12,12:33:33,654464178481/5432,BG05STSA813754RKLKSVRX,215,BEN,False
99669ce7-7420-4d09-a613-85e8a7a3f77a,2026-06-12,20:54:55,323712784664/5432,CY2959623313KKH4LWKKUCBXSP2Q,68,OUR,True
ad8e2744-e4b1-4776-92e1-e37dc5da2ee4,2026-06-12,22:45:25,571969993186/5432,IE81NOSC06825170715271,389,OUR,True
1703b40c-7d7a-46e3-ae34-b560add98d75,2026-06-12,19:34:33,170856047819/5432,KZ478863UFSRKO4SYUQB,262,SHA,True
4e4e9f4b-e242-4641-9e80-d0612ec9b887,2026-06-12,09:41:28,233584910244/5432,BE95780191191558,386,BEN,False
3800eabb-0b58-4c42-aeae-da3b8745650e,2026-06-12,13:15:38,662669520334/5432,HU42882992658517210787264418,222,OUR,False
b570fcab-73cb-4bf8-8345-b0e43ac7d6ed,2026-06-12,11:32:29,636880597098/5432,FR4415589518324PEZUQDYUXE48,462,BEN,False
ca288f54-42f5-4125-9387-73e2b5193aad,2026-06-12,14:25:56,786201734206/5432,LV87MULT55YFS8GNQYE7P,240,SHA,False
f998ab21-d418-4cdc-8d2f-aab632a2b336,2026-06-12,14:07:38,698703262045/5432,KZ91896FDWAOLHV1Z7MM,106,SHA,False
578ed258-47ac-4690-944c-b256e92f34a5,2026-06-12,11:45:52,851952072771/5432,GR697012352YWH6JCT0TPYVSR8W,502,OUR,False
c2325d54-29ec-4f46-b1fb-c9cd83599090,2026-06-12,13:05:22,520824394484/5432,ES1400096029556778589924,309,SHA,False
da32ef90-f696-40d5-87d3-d9d3cc46f069,2026-06-12,15:28:04,803142123415/5432,MD19PNZPT6S3T0QHJD8HOPW2,439,OUR,False
0c9d3ef4-c390-4e25-89e6-9e1c462c3ab7,2026-06-12,15:03:42,208242307151/5432,UA89305299JBUGMXOGBOFXHXZ2LIB,428,OUR,False
713b4476-7a09-4a00-b8e9-fe431d3020ac,2026-06-12,13:11:57,588036677960/5432,BE36323291909581,381,BEN,False
bcbbe635-56c0-4f10-8bf3-e9f24c249900,2026-06-12,10:17:17,385172819537/5432,LV59OKOYEF0K5KQIMAENM,156,SHA,False
b44cc00f-2272-4f43-84a7-ca23caa6269d,2026-06-12,22:18:37,190148772605/5432,HR2024920084197431593,365,OUR,True
566ffaec-c543-46c0-8a29-29d31728eca6,2026-06-12,15:06:40,369925799135/5432,TR670010304PJCSDDR0OKYILYD,156,SHA,False
6e8b1eaa-1d62-486e-8175-0ab78bfa71a7,2026-06-12,10:48:37,387924909118/5432,RO25BCYPMM1LQ9WH14KQ6UGB,500,OUR,False
2af67063-fcfd-417b-955d-d0caae804f59,2026-06-12,12:17:11,823656323828/5432,GB54HBUK75399657215916,132,OUR,False
3b17c274-3009-4495-90c9-8972379b7f3e,2026-06-12,09:24:54,758439245833/5432,FR871831541753DCFRFAESFTD79,121,BEN,False
330159a8-8a1f-4a7e-b812-fdc06ef6494d,2026-06-12,08:46:46,327145704557/5432,ME25560590847550149488,288,OUR,False
9257efae-b2e0-4033-935b-7948a3dc6ec3,2026-06-12,10:23:50,128233650015/5432,MC413000314348NZPZEGNLCGN53,392,BEN,False
4c3eda49-c778-41a1-8e76-84e1ff28d580,2026-06-12,13:03:30,442118201123/5432,FR451027842303FXDBEWGDWDF27,72,OUR,False
7c896e0b-9b59-44ac-8751-576c967498dd,2026-06-12,15:21:22,304279986754/5432,BG85CITI819821ZUFGSVWW,136,SHA,True
abd7686b-db28-43a1-804b-5dd737552258,2026-06-12,10:13:30,849275890789/5432,AD3400071080OZFTOTCHEXUE,446,BEN,False
df78e761-cc63-4a49-946a-69fd6c72c839,2026-06-12,13:48:56,869336971243/5432,LT703990042342748972,187,BEN,False
4d231b41-465f-4ada-9ec8-071054293d09,2026-06-12,10:05:45,776038044590/5432,PT50008233284812359557909,205,SHA,False
c28c1a3e-3231-4979-aaa9-9ba441c8f2ee,2026-06-12,12:59:50,583870323207/5432,RO38TRFDG3QKPISZOCCTGEVV,92,OUR,False
4e3d9b9a-ef00-4e59-8643-48fb5465cc6d,2026-06-12,10:31:50,904327839491/5432,CY7453487259UH4VMPEQQLARXGPK,409,BEN,False
b84c3237-acb0-448c-9a9e-907d501de71f,2026-06-12,11:28:40,358997595172/5432,NL17EBPB0091397525,442,BEN,False
f3d078d7-b159-4321-a686-7956dac45366,2026-06-12,11:57:50,195738077810/5432,KZ672463WPWPYVBVQCJE,62,OUR,False
a775ffe8-7428-4652-9c31-c8b6ad898913,2026-06-12,14:34:46,267477394412/5432,EE061189104166312083,82,OUR,False
6bddaa14-8ef9-43ec-9be7-6296035f8d90,2026-06-12,12:36:10,959190646277/5432,DE05240703681866618209,330,BEN,False
4347f536-139c-4556-8e9c-ec24ed44f49a,2026-06-12,11:05:21,557017964013/5432,AE430473935805944373682,108,SHA,False
f737d2ac-91f3-4193-a81e-2fb195dca5f9,2026-06-12,10:25:15,265101426047/5432,AD0700080960MUGOZI8MYK9Z,215,SHA,False
31dbc966-1960-4076-9db8-5bcdbda424c1,2026-06-12,08:08:23,263240195502/5432,LT333009230795787728,81,SHA,False
3f66fdbe-7ce0-4c3a-9924-e6b076600071,2026-06-12,09:48:31,724681139988/5432,CY7600591895HC9ABPDZ0HJENFZV,456,BEN,False
b6512dce-de53-46c0-81e3-166a1b589380,2026-06-12,11:45:45,223827286340/5432,LI5608811OYMMCBCLEPPN,153,BEN,False
a729492e-32bd-445a-ad7e-f5f95ec56361,2026-06-12,14:54:14,116755724797/5432,HR5324120097181617071,108,BEN,False
18598064-5f18-468a-a370-fa11a318f1fb,2026-06-12,14:08:11,823526398423/5432,SK4484409332242392038144,155,SHA,False
3e25f2c5-7011-426f-8b1e-e68337cf2b3d,2026-06-12,10:42:20,546022470688/5432,SI56042172295203211,128,SHA,False
e8390bfd-0f0f-4e95-9a67-bb5fe631681b,2026-06-12,10:16:49,488099005036/5432,HU06678289513609419857718190,393,SHA,False
fff859bf-c930-4204-8664-2d3c3ef053e7,2026-06-12,12:20:40,767075173476/5432,LI1483053S7RKRPQ6SYE4,500,SHA,False
c224aba3-f954-4708-ad02-aa9c01aec287,2026-06-12,12:28:09,775649522077/5432,LT097180462160077483,372,OUR,False
dc5f806d-f4eb-4b9f-92bb-d399516ff193,2026-06-12,21:48:27,736243565119/5432,IS440351358581174820364188,258,OUR,True
1e3c72d6-2bf5-46b1-8fd8-4d69e1e9641f,2026-06-12,14:59:12,364371293227/5432,PL63955110259931189470997052,213,SHA,False
551410df-6f78-4cf9-8f4d-0da8a05f2dc3,2026-06-12,10:59:46,278615812599/5432,BE28316811343120,208,SHA,False
652fb74b-2298-427f-9a0d-12915685072e,2026-06-12,15:43:02,439681058641/5432,IL710202027145186957199,303,BEN,False
51d65f4d-56d7-4666-a597-bcbd6fd92a98,2026-06-12,10:39:16,677327680098/5432,LU27003ZTXZQT3MOO9S4,249,SHA,False
806a91ba-397a-4aa2-bf31-3ff9bca9a6dd,2026-06-12,15:54:39,749521840732/5432,IL770209267085764444076,517,SHA,False
12892f1b-b441-47dd-a139-cdd7f92ab15d,2026-06-12,12:26:38,516709646093/5432,BE96349344249205,137,SHA,False
61d4aed9-3fca-4366-8ab7-0769cf392ca4,2026-06-12,11:00:58,786654230174/5432,BE85468557588806,324,BEN,False
6ad09ad6-9205-488b-b3fa-669f0b73b1b2,2026-06-12,18:48:10,815940957176/5432,FI8779983876676852,117,OUR,True
278da884-f86d-4ad5-b0c6-363866b1ba71,2026-06-12,13:28:54,748108442309/5432,HR3523900014382083172,502,BEN,False
4251c235-4788-4bb4-81ae-bf8f94d0945f,2026-06-12,08:21:14,981526583209/5432,CR97057059523314089001,460,BEN,False
2b0d59e5-a00b-41f2-b7c9-7a585bff750b,2026-06-12,13:35:17,974855554461/5432,GE15AZ1160946911482986,263,OUR,False
98d561c7-5a32-47e7-a276-786f3187abd3,2026-06-12,15:27:35,813388058138/5432,HU27590410265393167452011817,104,BEN,False
d403b035-b539-4974-b9f5-a6522b8e3b63,2026-06-12,13:22:56,497905668475/5432,SK4552005456667016033233,222,BEN,False
21853f7c-6684-489d-9620-1d9a0c2260f7,2026-06-12,15:09:06,209898285159/5432,MD77FG4G9EMJ00G8JXCALIPZ,311,SHA,False
7a305ea7-34a6-4f47-a285-0791d10fa2ae,2026-06-12,11:01:59,941520816348/5432,IS850747805357574945328118,182,OUR,False
d8d7a397-b194-40a0-9102-cc099a4661e8,2026-06-12,10:33:11,170282245037/5432,DE52420400405050175291,337,BEN,False
de108cb8-1d78-4577-b6b1-b87f8992ca2c,2026-06-12,14:22:11,337930409933/5432,SK3356006447656866036433,111,OUR,False
c00bb654-16e2-475a-8169-02088880e893,2026-06-12,14:28:37,313927650607/5432,AD4900030843RX1UKUSQRQ0A,510,BEN,False
d0aef126-7022-40dd-8055-9b71f0f134a8,2026-06-12,15:30:39,901594565035/5432,DE55700703241474592859,308,OUR,False
9e86a8dc-2be4-4561-af74-e210769e9f4a,2026-06-12,21:52:33,201203509478/5432,KZ61930OZHASMFXIFJJX,53,SHA,True
d45830ab-140a-47bd-ad4a-a50c541b3838,2026-06-12,13:56:57,250657138968/5432,BA321401210180408315,60,BEN,True
dec2fc2e-c33e-48a4-83ab-565734780a37,2026-06-12,09:32:47,608007017960/5432,EE618324718193386019,484,BEN,False
16b1f77c-4273-49e0-99bc-5de9c7d8f759,2026-06-12,13:14:30,538997430880/5432,AD88000120610SHANPDN8SPI,206,OUR,False
bb0cf822-be1c-4a44-870b-01d793521ed8,2026-06-12,13:47:08,298269176168/5432,IS980731582708157905104736,55,SHA,False
22869690-41d5-429f-914d-037bae0708b0,2026-06-12,14:11:53,473989767842/5432,FI6580048014850020,443,OUR,False
6290c35e-67b2-4572-9f29-89f750c232ac,2026-06-12,13:40:02,255673719788/5432,HR3924810000168112821,169,SHA,False
2e0560ab-4ef1-46e5-98b2-96d47db4347d,2026-06-12,15:52:32,605575981105/5432,ES5330699732340212202640,302,OUR,False
49d0ea2a-8a7d-40d5-b9e4-988a49d0f6de,2026-06-12,13:47:17,975759986870/5432,PT50067793058191722912366,418,SHA,False
fc3071e5-7669-439b-b8bf-2bb92ad3d166,2026-06-12,09:47:54,431228581330/5432,AE620154216419913286965,146,OUR,False
1848d0b9-8c69-4841-b265-5c0f51851443,2026-06-12,11:20:03,356764024830/5432,TR61001150B7ZX4JN825DVHIML,235,OUR,False
ccb1264a-7e04-45e9-8a8b-3e058f0eb2e6,2026-06-12,14:27:43,564913388936/5432,FI5662411744386701,341,SHA,False
f8c325c1-ddfb-4b64-a591-c797fba51ad3,2026-06-12,13:27:01,147178910955/5432,BE28201098966420,352,BEN,False
825b227b-bf8e-4b08-93d7-edc3953a3661,2026-06-12,13:41:08,522437512403/5432,TR78000140KO8DGW5JE30EETUC,73,BEN,False
a3c8a0d1-e45d-4961-8813-0303b5727a6a,2026-06-12,12:17:10,246276949166/5432,NO1158355050171,489,SHA,False
7e7f1c9c-3f5b-4140-8f9b-3214df08c38a,2026-06-12,13:45:20,281967575424/5432,MD22PROJPX8PE8CPA005K4T5,479,SHA,False
382113a4-ffae-445a-b8ed-66fd91a4bb8e,2026-06-12,11:38:49,664512922218/5432,SA4750NGWWNZU5Y52FCDYFIW,356,SHA,False
c4ca88b7-510a-4791-b2ae-096efd052cf7,2026-06-12,09:15:56,920489488349/5432,GB26ABBY43621758140210,297,SHA,False
78728045-e45c-4656-941c-5156344da5a0,2026-06-12,14:05:43,659746891488/5432,CY3300860473SURTIMGKP9RTVLSQ,247,BEN,False
3d7ab67e-fd01-409e-be01-54be7ea0dac5,2026-06-12,20:32:18,894508408775/5432,LI3908812OR1394VG3LG7,386,BEN,True
9d34d2dd-0544-473b-bb7c-649f07298047,2026-06-12,09:18:21,804132944417/5432,FR121415818118CDCWJYWWWDW22,387,SHA,False
e85d821c-dda3-4445-9e98-9dbe140852a7,2026-06-12,13:44:14,596110787785/5432,SI56022438604333682,138,SHA,False
2544694d-aa78-43f5-969c-fd843c9d5197,2026-06-12,09:18:00,208099194127/5432,RS35285401214487904770,324,BEN,False
177270e9-5f55-482c-957a-fec6e80537aa,2026-06-12,11:38:06,184890207708/5432,IT94L0826485580BUWJZKLJRTAU,484,BEN,False
b00e7acf-4e0f-42ad-a73c-62ccb441d3cc,2026-06-12,11:07:09,726578969108/5432,TR02001420POTCT6CAGXBJYJRA,292,BEN,False
739e8e99-c45f-437e-b608-03f166519fe9,2026-06-12,09:36:41,260498178138/5432,LT493003122331272283,133,BEN,False
a7593ff7-451b-4a38-b7ac-b370b32b74b9,2026-06-12,09:08:41,478791358126/5432,BG25SOMB555579KQNQ9UE7,103,BEN,False
442bc326-f5d7-46b0-9adb-5ac96fc3670c,2026-06-12,08:38:51,326242432300/5432,CZ9162009835148372514573,103,BEN,False
91dd9021-20c5-4a9f-94cf-c5b7a87f06af,2026-06-12,13:23:53,249043552272/5432,DE11711200781948896481,308,SHA,False
a06a009e-0f83-43a3-9be3-c5a7afa2e232,2026-06-12,15:51:30,106647766603/5432,SE5895807722172312159082,239,SHA,False
b6bd70f8-b837-43d3-9180-3ebb479105bd,2026-06-12,14:23:23,451131132843/5432,MC693000359528RNGVSHDUA3790,184,BEN,False
332876a1-eeea-4172-a8ab-6a6c36605a81,2026-06-12,09:05:00,679252535691/5432,DK6436619168148815,423,OUR,False
329d3ccc-c6db-4a7e-b81e-eb3d293cc10d,2026-06-12,13:31:11,598505116249/5432,RO49CAIXW6IONTR9RKZG4TE1,494,OUR,False
c37f56de-8147-4b5d-b190-437b9464669e,2026-06-12,10:34:48,792300853947/5432,BA193387999600715925,429,SHA,False
f76247c8-9fcf-4bb9-aa35-369cf02b47c2,2026-06-12,08:40:48,856145040220/5432,CH35764129IO3GAO5VHPM,433,BEN,False
373d75e6-33af-4f22-88a2-f5cc0f2f30af,2026-06-12,18:53:14,348252823206/5432,ME25555219391784486297,473,BEN,True
5bf212af-d0c0-4d1e-8638-148e9fa8d86a,2026-06-12,12:00:37,315000768465/5432,FR471481819863FOCTDCAJPRR90,264,SHA,False
7951449d-b5a1-4b63-80f0-acd5ad013544,2026-06-12,13:55:45,929247671025/5432,IL560202144971651007231,467,BEN,False
9e6d5648-ab1f-4c92-9d07-b9ef505bbd86,2026-06-12,08:43:06,926228947285/5432,IE66IRCE55095428342862,259,OUR,False
75a66294-585b-4425-8dd1-0db67c1f7c38,2026-06-12,11:26:05,397447706662/5432,SE7223039168066847690017,196,BEN,False
caa8f77a-cd8c-443c-8c0c-ae45f6a9bb41,2026-06-12,15:26:17,922885657355/5432,BA753068562381431538,129,BEN,False
3964ff2c-d55e-4a2d-a03c-0eaba02876de,2026-06-12,12:51:43,819493167176/5432,IL020207880791545246037,91,BEN,False
aed66cf5-3438-4ed4-b4a1-9dae5f03fb2b,2026-06-12,11:41:03,886475680935/5432,LT773410079785924871,420,OUR,False
e6f4c31b-303d-4e16-80e3-3932857ec018,2026-06-12,09:59:09,303399281999/5432,NO9054218096428,477,SHA,False
48e94877-eebf-4497-9c1e-e77c80a0b814,2026-06-12,12:16:40,597294874787/5432,RO46BACX39GK7XUMO9CE056X,227,OUR,False
83a507ab-ca91-4bf0-9567-234422178800,2026-06-12,10:54:45,333718373365/5432,NO3377880509090,249,OUR,False
f559dce5-0fa9-41d0-ad71-ac4ae37e2d7e,2026-06-12,11:16:45,422229174627/5432,UA203005283IWBPBKBQDGGNACMIPK,234,BEN,False
1f7bb709-5bae-455e-86f0-85fa18ee4642,2026-06-12,09:00:17,711835918261/5432,GE12IN9923855591853317,307,OUR,False
61bab18d-e796-4c79-937d-fd342f8e0bb0,2026-06-12,10:48:09,872753315518/5432,SE9891906538681643083191,122,SHA,False
5c4e1620-e7fe-41b6-9f77-c698c212f570,2026-06-12,13:29:43,111434297464/5432,GE32LB2415448690513566,319,BEN,False
09bbf83e-a638-4c3f-9b69-d75a040ed8c6,2026-06-12,15:14:09,143133783723/5432,LV70TRSFL4BOEYJ4KT8M5,311,SHA,False
b3686cfd-f375-4921-90bd-32aabfa71147,2026-06-12,08:46:11,342333784506/5432,MC853000369116GYKK4KZV2SP61,284,SHA,False
fe57a2a7-6ef9-4317-a99b-b8f483dc2cb0,2026-06-12,11:38:29,751758844405/5432,IS300300046554372929723797,339,BEN,False
e9feba67-3a42-4f0f-8bd0-34898da769a5,2026-06-12,23:52:32,606566170844/5432,DK8155519599580672,484,SHA,True
6e5e5c28-ccd8-4c9e-90a4-6356e81d6a32,2026-06-12,09:56:04,644684429709/5432,ME25530795866313698077,315,OUR,False
f6e0875f-18b4-4a52-9459-7eb7b4bee281,2026-06-12,13:10:20,698839698241/5432,IS550768705313586271418015,309,SHA,False
3548258f-849f-449b-8f86-47449944608f,2026-06-12,08:15:06,179785237552/5432,CZ1720105593239172589287,339,OUR,False
56b308e8-29b0-4017-a4ab-17d14857821f,2026-06-12,09:44:51,494211118465/5432,FI8644521273768906,479,SHA,False
b093fe3a-5fb4-4e7e-b7ae-4c694e2ce64d,2026-06-12,13:15:20,585917901411/5432,HR4624810007670564697,487,BEN,False
e9b7c9f6-cf63-45bb-ac1c-3e61f2d115fb,2026-06-12,14:07:49,714370875560/5432,ME25565992282695445061,351,OUR,False
9398032c-36ab-4959-859a-656210938a9a,2026-06-12,08:41:59,966829260267/5432,IT93E0510402912CMQLIVXDW4DU,66,OUR,False
7f7c89e5-f676-407e-8528-ef8e5a1e1719,2026-06-12,15:00:00,473209712518/5432,CH4400753CPF6SNJDCJGI,453,OUR,False
fa6b63ee-2982-40d6-a4ca-4557340fd05d,2026-06-12,09:09:04,386422686459/5432,CR70058156347624700484,500,OUR,False
f45b3d71-98d2-49a0-b79e-0548d7e7dcf3,2026-06-12,10:24:30,816564509402/5432,BG55BPBI905285YPFVU9W4,57,SHA,False
161e6e9d-50bf-45ac-a66d-ebf5d13ec84c,2026-06-12,09:42:31,168048407901/5432,KZ55601FNEML28HMXRFT,107,BEN,False
93f75c1b-a208-4dd0-95e6-2a7460defcdc,2026-06-12,15:40:28,409843501829/5432,LI5530289ZVNZVZYTSGVC,85,OUR,False
0f3d5b11-1320-418d-b4e5-b54d58068fc6,2026-06-12,09:30:36,893878825529/5432,KZ73913HSYDAD4M6O1Y5,234,SHA,False
89093659-c39b-4ed0-aa85-aa776cedfdc9,2026-06-12,08:52:24,856275383565/5432,SK8599503887223300951613,408,BEN,True
e5c7f6c2-35b4-4d98-8863-2490e4b2439e,2026-06-12,11:37:13,256937726247/5432,BA031370877047239689,153,SHA,False
17a59da5-407d-4feb-be2f-e667efa02bdf,2026-06-12,22:24:45,275537976296/5432,IL220204216052884263169,106,OUR,True
72d61f39-4de9-4c23-b854-990c53858026,2026-06-12,09:53:44,346256100611/5432,CY1312091617DPFTATSYL0GEBWOB,227,BEN,False
90162744-8171-4e95-829c-487762397cc5,2026-06-12,11:41:11,413874119262/5432,RO72RZBRPI0EXYJNXKRNXYZQ,101,OUR,False
30a20675-4e2a-42f0-a4da-b1b7e9ccd3e8,2026-06-12,14:02:41,325996359726/5432,NL91KABA2282201375,141,SHA,False
884ab441-65ec-4264-ae9b-52a2f8c7cfb9,2026-06-12,15:14:52,410389547205/5432,RO92CRCOSW3WMSIASDAVMXSQ,380,OUR,False
72f5b89e-500e-4595-be4c-1cfb63731ede,2026-06-12,11:48:20,984325125683/5432,RO29MILBIP0PUQFTHIELNN5G,76,SHA,False
3f8caed8-acda-4233-a9a3-e4feed79e556,2026-06-12,14:42:27,881553449744/5432,SK8075000537806549812423,61,BEN,False
6e808e12-2072-4a80-93db-63256556575f,2026-06-12,08:45:51,602756070004/5432,LU871499W8BK6BNEARXS,493,SHA,False
cf77684a-6997-4bb1-a878-c2cf279581d0,2026-06-12,14:38:01,724053379021/5432,SA7552GN51J6QUWLOBTBQHVL,359,SHA,False
7689aa96-bad7-444e-97c6-030761fa04ea,2026-06-12,11:54:43,846647269415/5432,IE59MODR81205886623566,228,OUR,False
436aa049-6f15-486b-acb5-7ee0893fde5b,2026-06-12,15:54:18,409607004327/5432,CZ6586108383112038739172,383,OUR,False
678c1233-5074-4cbe-903c-feff28585875,2026-06-12,12:22:04,262121090087/5432,KZ700097ECRPZSHQXBIT,125,SHA,False
4bb45cba-c100-47af-8ad4-2291ce637ca6,2026-06-12,10:40:59,621032342469/5432,LU37281AGGE7JQWXNBOO,292,SHA,False
937e15dd-d24d-44a3-a14a-71aebb793a27,2026-06-12,11:20:37,895957796584/5432,RO02BFERPHSPSBKCZMJJ9WBO,471,BEN,False
104a1f60-9f6f-49cf-b2fb-f5d04bf09ed0,2026-06-12,11:09:06,932247665914/5432,TR60001160PAKSZPX50ZVMCOLQ,465,OUR,True
af4a76ef-f4ad-475b-a69d-1d320c9eb812,2026-06-12,08:41:20,659484046532/5432,PL59124061205470795361789009,387,SHA,False
101d35ff-2cb4-4548-b9b0-6ffc45ff6ed8,2026-06-12,11:11:54,559660230540/5432,CH1580241H837GEAR468V,305,SHA,False
6ab2427e-e31f-4f6a-b0df-1c9611629e0d,2026-06-12,15:18:32,822378187075/5432,BA911548617053312185,288,BEN,False
e68b80aa-7e4b-4c22-b6c8-88083707970d,2026-06-12,11:05:42,886726083988/5432,IL420204862934793812138,283,BEN,False
9906f6b6-65ec-4bdd-8fbb-df7c4169e7a5,2026-06-12,17:58:59,398152071942/5432,NL84ABNA3838312619,296,SHA,True
03acba40-39f6-4a27-beaa-4bfe8c57e18a,2026-06-12,14:59:21,396888087760/5432,DK0377904731601667,77,BEN,False
c2001058-6bd3-41e5-bfc1-fd12c044e9b8,2026-06-12,09:27:38,961436251762/5432,BG79CECB929755HVFIVYVE,176,SHA,False
7ea9cdf1-fac8-473e-8b63-e88cf3ab58e9,2026-06-12,14:36:16,536167527093/5432,BE45205990178989,205,OUR,False
67a4565f-e72f-4afa-928b-def204438c40,2026-06-12,12:41:56,960154052662/5432,KZ58826ZKHIZOEUR3XLT,85,OUR,False
